=== RP-GROWTH MIXED - RARE PATTERN MINING ===
File dữ liệu: accidents.hui
MinRareSupport (minsup): 15.0%
MinFrequentSupport (maxsup): 50.0%
MinSize: 1 items
MaxSize: 4 items
Mode: MIXED (Frequent + Rare Items)
Thời gian bắt đầu: Thu Jun 05 10:37:15 ICT 2025
Output folder: release/RPGrowth/

========== ĐỊNH NGHĨA MIXED MODE ==========
- Rare Item: MRT < Support(X) <= MFT
- Frequent Item: Support(X) > MFT
- Infrequent Item: Support(X) <= MRT
- Rare ItemSet: MRT < Support(Pattern) <= MFT AND có ít nhất 1 rare item
- Kích thước itemset: 1 <= size <= 4
- Chấp nhận patterns chứa cả frequent và rare items

========== MIXED RARE ITEMSETS ==========
Tìm itemsets với support trong khoảng (15.0%, 50.0%]
Kích thước itemset: 1 <= size <= 4
Điều kiện: Pattern có ít nhất 1 rare item
Mode: MIXED (chấp nhận cả frequent và rare items)

========== DATABASE INFO ==========
Số lượng giao dịch: 340183

--- 1-itemsets HIẾM (MIXED) ---
72  #SUP: 51926 (15.26%)
16 18 21 44  #SUP: 53866 (15.83%)
12 17 21 44  #SUP: 55055 (16.18%)
17 18 21 44  #SUP: 55108 (16.20%)
12 18 21 44  #SUP: 55205 (16.23%)
16 17 31 44  #SUP: 54153 (15.92%)
16 18 31 44  #SUP: 54241 (15.94%)
12 16 31 44  #SUP: 54243 (15.95%)
12 17 31 44  #SUP: 55254 (16.24%)
17 18 31 44  #SUP: 55276 (16.25%)
12 18 31 44  #SUP: 55361 (16.27%)
12 16 17 44  #SUP: 57410 (16.88%)
16 17 18 44  #SUP: 57488 (16.90%)
12 16 18 44  #SUP: 57588 (16.93%)
12 17 18 44  #SUP: 58884 (17.31%)
18 21 27 68  #SUP: 51131 (15.03%)
12 21 27 68  #SUP: 51181 (15.05%)
17 21 27 68  #SUP: 51231 (15.06%)
12 27 31 68  #SUP: 51186 (15.05%)
18 27 31 68  #SUP: 51221 (15.06%)
17 27 31 68  #SUP: 51375 (15.10%)
12 17 27 68  #SUP: 52158 (15.33%)
12 18 27 68  #SUP: 52090 (15.31%)
17 18 27 68  #SUP: 52155 (15.33%)
21 29 31 68  #SUP: 51352 (15.10%)
18 21 29 68  #SUP: 52011 (15.29%)
12 21 29 68  #SUP: 52120 (15.32%)
17 21 29 68  #SUP: 52149 (15.33%)
16 18 29 68  #SUP: 52696 (15.49%)
12 16 29 68  #SUP: 52786 (15.52%)
16 17 29 68  #SUP: 52879 (15.54%)
16 29 31 68  #SUP: 51882 (15.25%)
18 29 31 68  #SUP: 53472 (15.72%)
12 29 31 68  #SUP: 53497 (15.73%)
17 29 31 68  #SUP: 53629 (15.76%)
12 18 29 68  #SUP: 54368 (15.98%)
17 18 29 68  #SUP: 54375 (15.98%)
12 17 29 68  #SUP: 54495 (16.02%)
16 18 21 68  #SUP: 54661 (16.07%)
12 16 21 68  #SUP: 54792 (16.11%)
16 17 21 68  #SUP: 54849 (16.12%)
16 21 31 68  #SUP: 53873 (15.84%)
18 21 31 68  #SUP: 55433 (16.30%)
12 21 31 68  #SUP: 55515 (16.32%)
17 21 31 68  #SUP: 55642 (16.36%)
17 18 21 68  #SUP: 56350 (16.56%)
12 18 21 68  #SUP: 56371 (16.57%)
12 17 21 68  #SUP: 56498 (16.61%)
12 16 18 68  #SUP: 57231 (16.82%)
16 17 18 68  #SUP: 57357 (16.86%)
12 16 17 68  #SUP: 57464 (16.89%)
16 18 31 68  #SUP: 56228 (16.53%)
12 16 31 68  #SUP: 56249 (16.53%)
16 17 31 68  #SUP: 56450 (16.59%)
12 17 31 68  #SUP: 58020 (17.06%)
12 18 31 68  #SUP: 57880 (17.01%)
17 18 31 68  #SUP: 57968 (17.04%)
12 17 18 68  #SUP: 58987 (17.34%)
12 17 29 335  #SUP: 52013 (15.29%)
12 18 29 335  #SUP: 52028 (15.29%)
17 18 29 335  #SUP: 52035 (15.30%)
16 17 21 335  #SUP: 51293 (15.08%)
12 16 21 335  #SUP: 51325 (15.09%)
16 18 21 335  #SUP: 51365 (15.10%)
12 17 21 335  #SUP: 52363 (15.39%)
17 18 21 335  #SUP: 52453 (15.42%)
12 18 21 335  #SUP: 52460 (15.42%)
16 17 43 335  #SUP: 53330 (15.68%)
12 16 43 335  #SUP: 53388 (15.69%)
16 18 43 335  #SUP: 53446 (15.71%)
12 17 43 335  #SUP: 54455 (16.01%)
17 18 43 335  #SUP: 54510 (16.02%)
12 18 43 335  #SUP: 54563 (16.04%)
12 16 31 335  #SUP: 54542 (16.03%)
16 17 31 335  #SUP: 54621 (16.06%)
16 18 31 335  #SUP: 54639 (16.06%)
12 17 31 335  #SUP: 55463 (16.30%)
12 18 31 335  #SUP: 55509 (16.32%)
17 18 31 335  #SUP: 55645 (16.36%)
12 16 17 335  #SUP: 58517 (17.20%)
16 17 18 335  #SUP: 58535 (17.21%)
12 16 18 335  #SUP: 58547 (17.21%)
12 17 18 335  #SUP: 59722 (17.56%)
12 18 59 64  #SUP: 51223 (15.06%)
17 18 59 64  #SUP: 51262 (15.07%)
12 17 59 64  #SUP: 51325 (15.09%)
12 17 41 64  #SUP: 51545 (15.15%)
12 18 41 64  #SUP: 51472 (15.13%)
17 18 41 64  #SUP: 51529 (15.15%)
16 18 24 64  #SUP: 51090 (15.02%)
12 16 24 64  #SUP: 51221 (15.06%)
16 17 24 64  #SUP: 51252 (15.07%)
12 18 24 64  #SUP: 51710 (15.20%)
17 18 24 64  #SUP: 51823 (15.23%)
12 17 24 64  #SUP: 51939 (15.27%)
16 18 27 64  #SUP: 51634 (15.18%)
16 17 27 64  #SUP: 51715 (15.20%)
12 16 27 64  #SUP: 51753 (15.21%)
12 18 27 64  #SUP: 52185 (15.34%)
17 18 27 64  #SUP: 52232 (15.35%)
12 17 27 64  #SUP: 52295 (15.37%)
15 16 18 64  #SUP: 51957 (15.27%)
15 16 17 64  #SUP: 52024 (15.29%)
12 15 16 64  #SUP: 52036 (15.30%)
12 15 18 64  #SUP: 52615 (15.47%)
15 17 18 64  #SUP: 52658 (15.48%)
12 15 17 64  #SUP: 52773 (15.51%)
16 28 31 64  #SUP: 51147 (15.04%)
18 28 31 64  #SUP: 51815 (15.23%)
12 28 31 64  #SUP: 51956 (15.27%)
17 28 31 64  #SUP: 51959 (15.27%)
16 18 28 64  #SUP: 52707 (15.49%)
16 17 28 64  #SUP: 52761 (15.51%)
12 16 28 64  #SUP: 52763 (15.51%)
12 18 28 64  #SUP: 53492 (15.72%)
17 18 28 64  #SUP: 53567 (15.75%)
12 17 28 64  #SUP: 53615 (15.76%)
16 21 31 64  #SUP: 51864 (15.25%)
18 21 31 64  #SUP: 52499 (15.43%)
12 21 31 64  #SUP: 52600 (15.46%)
17 21 31 64  #SUP: 52628 (15.47%)
16 18 21 64  #SUP: 53920 (15.85%)
16 17 21 64  #SUP: 53983 (15.87%)
12 16 21 64  #SUP: 54014 (15.88%)
17 18 21 64  #SUP: 54666 (16.07%)
12 18 21 64  #SUP: 54671 (16.07%)
12 17 21 64  #SUP: 54789 (16.11%)
16 29 31 64  #SUP: 51688 (15.19%)
18 29 31 64  #SUP: 52394 (15.40%)
12 29 31 64  #SUP: 52447 (15.42%)
17 29 31 64  #SUP: 52512 (15.44%)
16 18 29 64  #SUP: 54077 (15.90%)
12 16 29 64  #SUP: 54102 (15.90%)
16 17 29 64  #SUP: 54155 (15.92%)
12 17 29 64  #SUP: 54965 (16.16%)
12 18 29 64  #SUP: 54821 (16.12%)
17 18 29 64  #SUP: 54978 (16.16%)
16 43 46 64  #SUP: 52346 (15.39%)
18 43 46 64  #SUP: 53059 (15.60%)
12 43 46 64  #SUP: 53060 (15.60%)
17 43 46 64  #SUP: 53198 (15.64%)
16 31 46 64  #SUP: 53627 (15.76%)
18 31 46 64  #SUP: 54250 (15.95%)
12 31 46 64  #SUP: 54295 (15.96%)
17 31 46 64  #SUP: 54404 (15.99%)
16 18 46 64  #SUP: 56074 (16.48%)
12 16 46 64  #SUP: 56094 (16.49%)
16 17 46 64  #SUP: 56176 (16.51%)
12 17 46 64  #SUP: 56848 (16.71%)
12 18 46 64  #SUP: 56716 (16.67%)
17 18 46 64  #SUP: 56894 (16.72%)
18 21 43 64  #SUP: 51233 (15.06%)
17 21 43 64  #SUP: 51275 (15.07%)
12 21 43 64  #SUP: 51298 (15.08%)
12 29 43 64  #SUP: 51338 (15.09%)
18 29 43 64  #SUP: 51351 (15.10%)
17 29 43 64  #SUP: 51428 (15.12%)
16 31 43 64  #SUP: 55196 (16.23%)
18 31 43 64  #SUP: 55955 (16.45%)
12 31 43 64  #SUP: 56044 (16.47%)
17 31 43 64  #SUP: 56057 (16.48%)
16 18 43 64  #SUP: 57660 (16.95%)
12 16 43 64  #SUP: 57721 (16.97%)
16 17 43 64  #SUP: 57736 (16.97%)
12 18 43 64  #SUP: 58477 (17.19%)
17 18 43 64  #SUP: 58566 (17.22%)
12 17 43 64  #SUP: 58599 (17.23%)
16 18 31 64  #SUP: 59068 (17.36%)
12 16 31 64  #SUP: 59160 (17.39%)
16 17 31 64  #SUP: 59186 (17.40%)
12 18 31 64  #SUP: 59803 (17.58%)
17 18 31 64  #SUP: 59871 (17.60%)
12 17 31 64  #SUP: 59941 (17.62%)
12 16 18 64  #SUP: 61733 (18.15%)
16 17 18 64  #SUP: 61841 (18.18%)
12 16 17 64  #SUP: 61902 (18.20%)
12 17 18 64  #SUP: 62622 (18.41%)
5 12 17 28  #SUP: 51417 (15.11%)
5 12 18 28  #SUP: 51312 (15.08%)
5 17 18 28  #SUP: 51414 (15.11%)
5 12 31 59  #SUP: 51612 (15.17%)
5 18 31 59  #SUP: 51658 (15.19%)
5 17 31 59  #SUP: 51730 (15.21%)
5 12 16 59  #SUP: 52070 (15.31%)
5 16 18 59  #SUP: 52089 (15.31%)
5 16 17 59  #SUP: 52158 (15.33%)
5 12 17 59  #SUP: 52717 (15.50%)
5 12 18 59  #SUP: 52683 (15.49%)
5 17 18 59  #SUP: 52788 (15.52%)
5 15 16 31  #SUP: 51634 (15.18%)
5 12 15 31  #SUP: 52119 (15.32%)
5 15 18 31  #SUP: 52135 (15.33%)
5 15 17 31  #SUP: 52252 (15.36%)
5 12 15 16  #SUP: 52894 (15.55%)
5 15 16 18  #SUP: 52952 (15.57%)
5 15 16 17  #SUP: 52991 (15.58%)
5 12 15 17  #SUP: 53478 (15.72%)
5 12 15 18  #SUP: 53395 (15.70%)
5 15 17 18  #SUP: 53505 (15.73%)
5 16 21 41  #SUP: 51189 (15.05%)
5 18 21 41  #SUP: 51732 (15.21%)
5 12 21 41  #SUP: 51804 (15.23%)
5 17 21 41  #SUP: 51869 (15.25%)
5 16 31 41  #SUP: 53133 (15.62%)
5 18 31 41  #SUP: 53709 (15.79%)
5 12 31 41  #SUP: 53811 (15.82%)
5 17 31 41  #SUP: 53926 (15.85%)
5 16 18 41  #SUP: 54188 (15.93%)
5 12 16 41  #SUP: 54289 (15.96%)
5 16 17 41  #SUP: 54367 (15.98%)
5 12 18 41  #SUP: 54854 (16.12%)
5 17 18 41  #SUP: 54921 (16.14%)
5 12 17 41  #SUP: 55012 (16.17%)
5 21 31 43  #SUP: 51219 (15.06%)
5 16 21 43  #SUP: 51814 (15.23%)
5 18 21 43  #SUP: 52355 (15.39%)
5 12 21 43  #SUP: 52413 (15.41%)
5 17 21 43  #SUP: 52414 (15.41%)
5 16 31 43  #SUP: 53628 (15.76%)
5 18 31 43  #SUP: 54189 (15.93%)
5 12 31 43  #SUP: 54269 (15.95%)
5 17 31 43  #SUP: 54296 (15.96%)
5 16 18 43  #SUP: 55024 (16.17%)
5 16 17 43  #SUP: 55070 (16.19%)
5 12 16 43  #SUP: 55089 (16.19%)
5 17 18 43  #SUP: 55651 (16.36%)
5 12 18 43  #SUP: 55657 (16.36%)
5 12 17 43  #SUP: 55726 (16.38%)
5 21 27 31  #SUP: 53393 (15.70%)
5 16 21 27  #SUP: 54092 (15.90%)
5 12 21 27  #SUP: 54573 (16.04%)
5 18 21 27  #SUP: 54647 (16.06%)
5 17 21 27  #SUP: 54663 (16.07%)
5 16 27 31  #SUP: 54570 (16.04%)
5 12 27 31  #SUP: 55002 (16.17%)
5 18 27 31  #SUP: 55079 (16.19%)
5 17 27 31  #SUP: 55175 (16.22%)
5 12 16 27  #SUP: 55874 (16.42%)
5 16 18 27  #SUP: 55934 (16.44%)
5 16 17 27  #SUP: 55997 (16.46%)
5 12 17 27  #SUP: 56429 (16.59%)
5 12 18 27  #SUP: 56402 (16.58%)
5 17 18 27  #SUP: 56517 (16.61%)
5 21 29 31  #SUP: 52211 (15.35%)
5 16 21 29  #SUP: 52734 (15.50%)
5 12 21 29  #SUP: 53345 (15.68%)
5 18 21 29  #SUP: 53389 (15.69%)
5 17 21 29  #SUP: 53465 (15.72%)
5 16 29 31  #SUP: 54399 (15.99%)
5 12 29 31  #SUP: 55043 (16.18%)
5 18 29 31  #SUP: 55084 (16.19%)
5 17 29 31  #SUP: 55208 (16.23%)
5 12 16 29  #SUP: 55774 (16.40%)
5 16 18 29  #SUP: 55808 (16.41%)
5 16 17 29  #SUP: 55893 (16.43%)
5 12 17 29  #SUP: 56562 (16.63%)
5 12 18 29  #SUP: 56444 (16.59%)
5 17 18 29  #SUP: 56582 (16.63%)
5 16 21 31  #SUP: 57622 (16.94%)
5 18 21 31  #SUP: 58254 (17.12%)
5 12 21 31  #SUP: 58310 (17.14%)
5 17 21 31  #SUP: 58400 (17.17%)
5 16 18 21  #SUP: 58913 (17.32%)
5 12 16 21  #SUP: 58931 (17.32%)
5 16 17 21  #SUP: 59003 (17.34%)
5 12 18 21  #SUP: 59606 (17.52%)
5 17 18 21  #SUP: 59642 (17.53%)
5 12 17 21  #SUP: 59690 (17.55%)
5 16 18 31  #SUP: 61051 (17.95%)
5 12 16 31  #SUP: 61118 (17.97%)
5 16 17 31  #SUP: 61191 (17.99%)
5 12 18 31  #SUP: 61782 (18.16%)
5 17 18 31  #SUP: 61830 (18.18%)
5 12 17 31  #SUP: 61900 (18.20%)
5 12 16 18  #SUP: 62646 (18.42%)
5 16 17 18  #SUP: 62693 (18.43%)
5 12 16 17  #SUP: 62754 (18.45%)
5 12 17 18  #SUP: 63455 (18.65%)
12 18 41 47  #SUP: 51444 (15.12%)
17 18 41 47  #SUP: 51498 (15.14%)
12 17 41 47  #SUP: 51635 (15.18%)
12 17 28 47  #SUP: 52244 (15.36%)
12 18 28 47  #SUP: 52199 (15.34%)
17 18 28 47  #SUP: 52215 (15.35%)
15 16 18 47  #SUP: 53380 (15.69%)
15 16 17 47  #SUP: 53442 (15.71%)
12 15 16 47  #SUP: 53470 (15.72%)
12 15 18 47  #SUP: 54751 (16.09%)
15 17 18 47  #SUP: 54832 (16.12%)
12 15 17 47  #SUP: 54937 (16.15%)
18 21 24 47  #SUP: 51038 (15.00%)
17 21 24 47  #SUP: 51160 (15.04%)
12 21 24 47  #SUP: 51161 (15.04%)
18 24 31 47  #SUP: 51783 (15.22%)
12 24 31 47  #SUP: 51791 (15.22%)
17 24 31 47  #SUP: 51857 (15.24%)
18 24 29 47  #SUP: 52454 (15.42%)
17 24 29 47  #SUP: 52581 (15.46%)
12 24 29 47  #SUP: 52610 (15.47%)
16 18 24 47  #SUP: 56024 (16.47%)
16 17 24 47  #SUP: 56088 (16.49%)
12 16 24 47  #SUP: 56119 (16.50%)
12 18 24 47  #SUP: 57542 (16.92%)
17 18 24 47  #SUP: 57617 (16.94%)
12 17 24 47  #SUP: 57738 (16.97%)
16 21 43 47  #SUP: 53304 (15.67%)
17 21 43 47  #SUP: 54763 (16.10%)
18 21 43 47  #SUP: 54773 (16.10%)
12 21 43 47  #SUP: 54792 (16.11%)
16 31 43 47  #SUP: 53954 (15.86%)
12 31 43 47  #SUP: 55062 (16.19%)
17 31 43 47  #SUP: 55093 (16.20%)
18 31 43 47  #SUP: 55123 (16.20%)
16 29 43 47  #SUP: 54170 (15.92%)
18 29 43 47  #SUP: 55763 (16.39%)
17 29 43 47  #SUP: 55774 (16.40%)
12 29 43 47  #SUP: 55788 (16.40%)
16 17 43 47  #SUP: 59672 (17.54%)
16 18 43 47  #SUP: 59744 (17.56%)
12 16 43 47  #SUP: 59782 (17.57%)
12 18 43 47  #SUP: 61315 (18.02%)
17 18 43 47  #SUP: 61354 (18.04%)
12 17 43 47  #SUP: 61422 (18.06%)
16 27 43 47  #SUP: 51396 (15.11%)
17 27 43 47  #SUP: 52733 (15.50%)
12 27 43 47  #SUP: 52779 (15.51%)
18 27 43 47  #SUP: 52885 (15.55%)
16 27 31 47  #SUP: 54750 (16.09%)
12 27 31 47  #SUP: 55867 (16.42%)
17 27 31 47  #SUP: 55899 (16.43%)
18 27 31 47  #SUP: 55962 (16.45%)
21 27 29 47  #SUP: 54190 (15.93%)
16 27 29 47  #SUP: 54702 (16.08%)
17 27 29 47  #SUP: 56344 (16.56%)
12 27 29 47  #SUP: 56380 (16.57%)
18 27 29 47  #SUP: 56396 (16.58%)
21 27 31 47  #SUP: 53730 (15.79%)
16 21 27 47  #SUP: 57901 (17.02%)
17 21 27 47  #SUP: 59478 (17.48%)
12 21 27 47  #SUP: 59486 (17.49%)
18 21 27 47  #SUP: 59527 (17.50%)
16 17 27 47  #SUP: 60339 (17.74%)
12 16 27 47  #SUP: 60422 (17.76%)
16 18 27 47  #SUP: 60432 (17.76%)
12 17 27 47  #SUP: 62074 (18.25%)
12 18 27 47  #SUP: 62080 (18.25%)
17 18 27 47  #SUP: 62105 (18.26%)
16 21 31 47  #SUP: 56583 (16.63%)
18 21 31 47  #SUP: 57797 (16.99%)
12 21 31 47  #SUP: 57822 (17.00%)
17 21 31 47  #SUP: 57886 (17.02%)
16 18 21 47  #SUP: 62326 (18.32%)
16 17 21 47  #SUP: 62373 (18.34%)
12 16 21 47  #SUP: 62424 (18.35%)
12 18 21 47  #SUP: 64124 (18.85%)
17 18 21 47  #SUP: 64142 (18.86%)
12 17 21 47  #SUP: 64289 (18.90%)
12 16 31 47  #SUP: 62950 (18.50%)
16 17 31 47  #SUP: 62955 (18.51%)
16 18 31 47  #SUP: 62960 (18.51%)
12 17 31 47  #SUP: 64359 (18.92%)
12 18 31 47  #SUP: 64202 (18.87%)
17 18 31 47  #SUP: 64298 (18.90%)
16 29 31 47  #SUP: 56976 (16.75%)
18 29 31 47  #SUP: 58278 (17.13%)
12 29 31 47  #SUP: 58285 (17.13%)
17 29 31 47  #SUP: 58357 (17.15%)
21 29 31 47  #SUP: 52913 (15.55%)
16 21 29 47  #SUP: 56834 (16.71%)
18 21 29 47  #SUP: 58566 (17.22%)
17 21 29 47  #SUP: 58665 (17.25%)
12 21 29 47  #SUP: 58682 (17.25%)
16 18 29 47  #SUP: 63094 (18.55%)
16 17 29 47  #SUP: 63172 (18.57%)
12 16 29 47  #SUP: 63238 (18.59%)
12 18 29 47  #SUP: 65040 (19.12%)
17 18 29 47  #SUP: 65067 (19.13%)
12 17 29 47  #SUP: 65253 (19.18%)
16 17 18 47  #SUP: 69757 (20.51%)
12 16 18 47  #SUP: 69819 (20.52%)
12 16 17 47  #SUP: 69934 (20.56%)
12 17 18 47  #SUP: 71815 (21.11%)
12 16 56 63  #SUP: 52537 (15.44%)
16 18 56 63  #SUP: 52553 (15.45%)
16 17 56 63  #SUP: 52622 (15.47%)
16 31 56 63  #SUP: 51702 (15.20%)
12 31 56 63  #SUP: 52532 (15.44%)
18 31 56 63  #SUP: 52562 (15.45%)
17 31 56 63  #SUP: 52603 (15.46%)
12 17 56 63  #SUP: 53467 (15.72%)
12 18 56 63  #SUP: 53402 (15.70%)
17 18 56 63  #SUP: 53447 (15.71%)
14 16 56 59  #SUP: 51251 (15.07%)
12 14 56 59  #SUP: 51488 (15.14%)
14 17 56 59  #SUP: 51537 (15.15%)
14 18 56 59  #SUP: 51560 (15.16%)
14 16 31 56  #SUP: 52416 (15.41%)
12 14 31 56  #SUP: 52683 (15.49%)
14 17 31 56  #SUP: 52692 (15.49%)
14 18 31 56  #SUP: 52708 (15.49%)
14 16 17 56  #SUP: 53399 (15.70%)
12 14 16 56  #SUP: 53417 (15.70%)
14 16 18 56  #SUP: 53435 (15.71%)
12 14 17 56  #SUP: 53673 (15.78%)
14 17 18 56  #SUP: 53707 (15.79%)
12 14 18 56  #SUP: 53720 (15.79%)
12 38 41 56  #SUP: 51049 (15.01%)
18 38 41 56  #SUP: 51109 (15.02%)
17 38 41 56  #SUP: 51312 (15.08%)
12 38 56 59  #SUP: 51475 (15.13%)
18 38 56 59  #SUP: 51564 (15.16%)
17 38 56 59  #SUP: 51677 (15.19%)
18 21 38 56  #SUP: 51725 (15.21%)
12 21 38 56  #SUP: 51744 (15.21%)
17 21 38 56  #SUP: 51808 (15.23%)
16 31 38 56  #SUP: 52893 (15.55%)
12 31 38 56  #SUP: 53627 (15.76%)
18 31 38 56  #SUP: 53629 (15.76%)
17 31 38 56  #SUP: 53824 (15.82%)
12 16 38 56  #SUP: 53790 (15.81%)
16 18 38 56  #SUP: 53834 (15.83%)
16 17 38 56  #SUP: 53949 (15.86%)
12 17 38 56  #SUP: 54677 (16.07%)
12 18 38 56  #SUP: 54532 (16.03%)
17 18 38 56  #SUP: 54688 (16.08%)
29 31 56 80  #SUP: 51929 (15.27%)
16 29 56 80  #SUP: 51963 (15.28%)
18 29 56 80  #SUP: 52820 (15.53%)
12 29 56 80  #SUP: 52827 (15.53%)
17 29 56 80  #SUP: 52996 (15.58%)
27 43 56 80  #SUP: 51236 (15.06%)
21 27 56 80  #SUP: 51821 (15.23%)
27 31 56 80  #SUP: 52639 (15.47%)
16 27 56 80  #SUP: 52815 (15.53%)
12 27 56 80  #SUP: 53488 (15.72%)
18 27 56 80  #SUP: 53544 (15.74%)
17 27 56 80  #SUP: 53647 (15.77%)
21 41 56 80  #SUP: 52513 (15.44%)
41 43 56 80  #SUP: 52929 (15.56%)
31 41 56 80  #SUP: 54333 (15.97%)
16 41 56 80  #SUP: 54376 (15.98%)
12 41 56 80  #SUP: 55144 (16.21%)
18 41 56 80  #SUP: 55239 (16.24%)
17 41 56 80  #SUP: 55425 (16.29%)
41 56 59 80  #SUP: 52476 (15.43%)
21 56 59 80  #SUP: 53063 (15.60%)
43 56 59 80  #SUP: 53662 (15.77%)
31 56 59 80  #SUP: 55040 (16.18%)
16 56 59 80  #SUP: 55188 (16.22%)
12 56 59 80  #SUP: 55961 (16.45%)
18 56 59 80  #SUP: 56008 (16.46%)
17 56 59 80  #SUP: 56147 (16.50%)
16 21 56 80  #SUP: 55121 (16.20%)
21 31 56 80  #SUP: 55230 (16.24%)
18 21 56 80  #SUP: 56012 (16.47%)
12 21 56 80  #SUP: 56043 (16.47%)
17 21 56 80  #SUP: 56136 (16.50%)
21 43 56 80  #SUP: 53691 (15.78%)
31 43 56 80  #SUP: 55643 (16.36%)
16 43 56 80  #SUP: 55731 (16.38%)
12 43 56 80  #SUP: 56571 (16.63%)
18 43 56 80  #SUP: 56598 (16.64%)
17 43 56 80  #SUP: 56684 (16.66%)
16 31 56 80  #SUP: 57147 (16.80%)
18 31 56 80  #SUP: 58011 (17.05%)
12 31 56 80  #SUP: 58013 (17.05%)
17 31 56 80  #SUP: 58178 (17.10%)
16 18 56 80  #SUP: 58122 (17.09%)
12 16 56 80  #SUP: 58151 (17.09%)
16 17 56 80  #SUP: 58289 (17.13%)
12 17 56 80  #SUP: 59209 (17.41%)
12 18 56 80  #SUP: 59025 (17.35%)
17 18 56 80  #SUP: 59169 (17.39%)
16 22 29 56  #SUP: 51846 (15.24%)
22 29 31 56  #SUP: 51864 (15.25%)
12 22 29 56  #SUP: 52702 (15.49%)
18 22 29 56  #SUP: 52755 (15.51%)
17 22 29 56  #SUP: 52841 (15.53%)
21 22 27 56  #SUP: 51242 (15.06%)
22 27 31 56  #SUP: 52263 (15.36%)
16 22 27 56  #SUP: 52449 (15.42%)
12 22 27 56  #SUP: 53045 (15.59%)
18 22 27 56  #SUP: 53098 (15.61%)
17 22 27 56  #SUP: 53162 (15.63%)
21 22 43 56  #SUP: 51948 (15.27%)
22 31 43 56  #SUP: 54435 (16.00%)
16 22 43 56  #SUP: 54565 (16.04%)
12 22 43 56  #SUP: 55338 (16.27%)
18 22 43 56  #SUP: 55388 (16.28%)
17 22 43 56  #SUP: 55439 (16.30%)
22 41 43 56  #SUP: 51498 (15.14%)
21 22 41 56  #SUP: 52325 (15.38%)
22 31 41 56  #SUP: 54835 (16.12%)
16 22 41 56  #SUP: 54931 (16.15%)
12 22 41 56  #SUP: 55680 (16.37%)
18 22 41 56  #SUP: 55741 (16.39%)
17 22 41 56  #SUP: 55876 (16.43%)
16 21 22 56  #SUP: 55329 (16.26%)
21 22 31 56  #SUP: 55428 (16.29%)
18 21 22 56  #SUP: 56224 (16.53%)
12 21 22 56  #SUP: 56243 (16.53%)
17 21 22 56  #SUP: 56277 (16.54%)
22 43 56 59  #SUP: 52615 (15.47%)
22 41 56 59  #SUP: 52896 (15.55%)
21 22 56 59  #SUP: 53170 (15.63%)
22 31 56 59  #SUP: 55859 (16.42%)
16 22 56 59  #SUP: 55978 (16.46%)
18 22 56 59  #SUP: 56763 (16.69%)
12 22 56 59  #SUP: 56765 (16.69%)
17 22 56 59  #SUP: 56896 (16.73%)
16 22 31 56  #SUP: 58076 (17.07%)
18 22 31 56  #SUP: 58940 (17.33%)
12 22 31 56  #SUP: 58965 (17.33%)
17 22 31 56  #SUP: 59028 (17.35%)
12 16 22 56  #SUP: 59047 (17.36%)
16 18 22 56  #SUP: 59048 (17.36%)
16 17 22 56  #SUP: 59195 (17.40%)
12 17 22 56  #SUP: 60011 (17.64%)
12 18 22 56  #SUP: 59935 (17.62%)
17 18 22 56  #SUP: 60056 (17.65%)
8 21 27 56  #SUP: 52552 (15.45%)
8 16 27 56  #SUP: 53644 (15.77%)
8 27 31 56  #SUP: 53725 (15.79%)
8 18 27 56  #SUP: 54320 (15.97%)
8 12 27 56  #SUP: 54399 (15.99%)
8 17 27 56  #SUP: 54498 (16.02%)
8 21 29 56  #SUP: 51415 (15.11%)
8 16 29 56  #SUP: 53545 (15.74%)
8 29 31 56  #SUP: 53833 (15.82%)
8 12 29 56  #SUP: 54500 (16.02%)
8 18 29 56  #SUP: 54504 (16.02%)
8 17 29 56  #SUP: 54696 (16.08%)
8 41 43 56  #SUP: 52464 (15.42%)
8 21 41 56  #SUP: 53155 (15.63%)
8 16 41 56  #SUP: 55696 (16.37%)
8 31 41 56  #SUP: 55832 (16.41%)
8 24 41 56  #SUP: 56199 (16.52%)
8 18 41 56  #SUP: 56489 (16.61%)
8 12 41 56  #SUP: 56523 (16.62%)
8 17 41 56  #SUP: 56761 (16.69%)
8 21 43 56  #SUP: 53132 (15.62%)
8 16 43 56  #SUP: 55721 (16.38%)
8 31 43 56  #SUP: 55837 (16.41%)
8 18 43 56  #SUP: 56502 (16.61%)
8 12 43 56  #SUP: 56581 (16.63%)
8 17 43 56  #SUP: 56740 (16.68%)
8 16 21 56  #SUP: 56342 (16.56%)
8 21 31 56  #SUP: 56653 (16.65%)
8 18 21 56  #SUP: 57232 (16.82%)
8 12 21 56  #SUP: 57344 (16.86%)
8 17 21 56  #SUP: 57395 (16.87%)
8 27 56 59  #SUP: 51515 (15.14%)
8 29 56 59  #SUP: 51587 (15.16%)
8 41 56 59  #SUP: 53812 (15.82%)
8 43 56 59  #SUP: 53838 (15.83%)
8 21 56 59  #SUP: 54291 (15.96%)
8 16 56 59  #SUP: 57051 (16.77%)
8 31 56 59  #SUP: 57159 (16.80%)
8 24 56 59  #SUP: 57554 (16.92%)
8 12 56 59  #SUP: 57913 (17.02%)
8 18 56 59  #SUP: 57914 (17.02%)
8 17 56 59  #SUP: 58089 (17.08%)
